Sl no,Name,Profile ID,Date,Comment
928,blazedndazed315,51688217347,19/04/24 09:05:23,You’re our border czar and you can’t even control the border.
929,monbodarla,41091622290,19/04/24 12:02:02,Go ??
930,gytr,65432,19/04/24 12:02:03,http://att-facebook.com-koizpgxOJH.zaganashoney.gr
931,tee2644,4253230755,19/04/24 12:25:03,@tim.kingsman Only an idiotic male would make such a comment.
932,tim.kingsman,65716370172,19/04/24 12:26:50,@tee2644 im not male.?????I’m a trans woman. Trans women are real women.
933,hannahennakoa,5604578466,19/04/24 12:28:53,you should be punished for killing my people.
934,tee2644,4253230755,19/04/24 12:45:26,@tee2644 Well sorry you still have a male prospective on the matter. Wow! what does that say about ?
935,tee2644,4253230755,19/04/24 12:51:26,Agree!  VOTE BLUE ??
936,tee2644,4253230755,19/04/24 13:01:51,@scott.stanley.169067 When Republicans put guns in the hands of every manic and they key killing innocent children and people. That is murder also and it is in the BIBLE.
937,curiouser_curiouser_absalom,52019927474,19/04/24 13:18:54,I AM LOVE!! I AM TRUE LOVE FOR GOD! THE ONE AND ONLY THE TRUE!! JESUS CHRIST!! YOU ARE THE ANTICHRIST .. FOR LOOK INTO WHAT THAT MEANS!! EMAILS SENT AND POSTED AND GIVEN TO ALL INCLUDING HEAVEN AND ALL THE ANGELS!! YAHWEH I HAVE SPOKEN IN YOUR SIGHT!
938,hector_f.m,38570471336,19/04/24 13:47:54,I'm all for women's choices. But States rights are paramount.
939,kevinbutler390,46569176692,19/04/24 13:52:01,I think it’s a good thing
940,kingtrapp1385,63130274877,19/04/24 14:20:54,??
941,rivercwolf,7678230099,19/04/24 15:02:10,@spanilabluue corporate greed got you down? Price gouging and shrinkflation by corporate billionaires and blaming it on inflation.
942,rivercwolf,7678230099,19/04/24 15:06:01,Biden gets up everyday and goes to work for the American people while the adjudicated rapist trump sleeps in the courtroom.
943,rivercwolf,7678230099,19/04/24 15:06:32,??
944,rivercwolf,7678230099,19/04/24 15:09:19,@rosen.greg  they are working on taking away the women’s right to vote! Taking away lgbtq rights to exist. Our right to read the books we want and what we allow our children to read. They’re coming for our parental rights.
945,rosen.greg,7389993589,19/04/24 15:15:39,"@rivercwolf IF trump and Republicans take over, EVERYTHING WILL BE GONE!!!V??TE BLUE ????????????"
946,shivangi_kalaria,1413561930,19/04/24 15:44:11,Donald trump is correct
947,mpklaus417,1261721738,19/04/24 16:23:00,Abotion ban is murder ban. Good!!
948,belvamcnair,5686708204,19/04/24 17:16:29,And WE WILL VOTE ALL REPUBLICANS OUT!
949,your_mom_in_chicago,45634564056,19/04/24 17:49:18,@spanilabluue Then get a job.  Or retraining for a higher paying one.
950,your_mom_in_chicago,45634564056,19/04/24 17:50:26,@redphoenix298667 ??????
951,your_mom_in_chicago,45634564056,19/04/24 17:51:49,"@cowcrazed Sure, Vlad. We're deporting the wrong people. Magas need to go."
952,your_mom_in_chicago,45634564056,19/04/24 17:52:15,@2020stopalready ????????
953,your_mom_in_chicago,45634564056,19/04/24 17:53:38,@im_the_she_it Says another anti- science/ facts/reality Trump mouth- breather.
954,jiehannebaker,64411302558,19/04/24 18:11:13,"Kamala, our Lord is crying for every child killed in abortion, returning to the Father God and said ""im am being refused"" their Blood will be avenge. If not because of our Lord Jesus mititgiting, America would have been completely anhilated. So you fire and brimstone rain down from heaven fmbefore you are convinced that life begin at conception?"
955,blues_jewels07,3267403313,19/04/24 18:52:44,What about the men who rape women?
956,vineshvinny1,1806745003,19/04/24 19:04:15,"Bidenomics 101: kp us broke, at war, illegal migration,  open borders, take God out of schools, 62 genders, Americans unemployed everywhere,  Iran about to attack us......yes we should go blind and keep voting blue"
957,djsheaii,994733635,19/04/24 20:06:25,Read this...https://www.iisheadan.com/2022/08/22/yeah-lets-have-another-war/
958,richieowings,192068879,19/04/24 21:17:47,Lock him up
959,lizzyloukelly,192046608,19/04/24 21:26:21,Listen up people!!!
960,elnazras369,8335350663,19/04/24 23:04:24,"""trumpless"" resulted in an ongoing mass murder and genocide under sleepy joe's administration, and america being more unsafe than ever..not to mention those horrendous embarassing moments of having to listen to joe utter such incoherent nonsense into a semi sentence that either didnt make sense or was filled with lies..and having to cringe everytime kamala attempted to put on her awful acting skills to show her non existent empathy...
not one single war when trump was in charge! and he revealed the lies of many puppets with his ! trump all the way??#trump2024"
961,elnazras369,8335350663,19/04/24 23:05:19,kamalas body language is the perfect example of what to look for when spotting a liar
962,rivercwolf,7678230099,20/04/24 02:25:28,"Awwww are you sad that trump isn’t a real billionaire? I bet you love a vulgar little man with little hands to grab women by the pu**y because he’s famous. Adjudicated rapist who owes half a billion dollars to the state of New York because he defrauded them. Oh and sleepy tRump fell asleep again today  in court and was farting up a storm, probably pooping in his diaper."
963,karen.warner.9699,38314699244,20/04/24 02:28:07,Love the sound of this! Keep America Trumpless!!!
964,colinnutt2020,6924624397,20/04/24 02:36:54,Expand the supreme court. There are 13 districts there should be 13 justices.
965,huckmullins,53637020783,20/04/24 02:43:45,ive mever met 1 person thats actually voted for this clown show
966,huckmullins,53637020783,20/04/24 02:44:08,ima bot cause I domt live on ig ???? u a clown urself
967,thejeanonlyoneyouneed,54485318271,20/04/24 03:14:33,?????? My ballot plan is straight democrat.  Girl — y’all need to do a mud slinging video where someone photoshops a crop duster dumping water on the torch people who were marching in Virginia.  And there could be a puff of smoke off the back of the crop duster that says “BIDEN/HARRIS DEMOCRAT BALLOT”. And some people don’t know that they can go in and out really fast at the vote machine and do a straight democrat ballot.
968,tinkerchoy,1832807376,20/04/24 03:47:30,My husband died in Vietnam and trump called him and others losers Trump was a rich kid whose daddy got him out of serving. So doesn’t that make him a coward?
969,lolabolola_ishere,39376740935,20/04/24 06:54:09,"Gotta be on the right side, ladies! (And men) No mediocre orange man who has NO real credentials to even be in a position of power, should be saying what we should or shouldn’t do w/ our bodies. We can’t keep back peddling to 1950! Arizona already disappointing??.VOTE BLUEEEE!"
970,lolabolola_ishere,39376740935,20/04/24 06:56:14,@cowcrazed leave. your comment isn’t welcomed here. And that means you agree with his words… how gross. no one should have say on another humans body and choices. Fck outta here! And her & Biden quadrupled jobs. Maybe stop watching Fake I mean Fox News for your details.
971,lolabolola_ishere,39376740935,20/04/24 06:57:39,"@gaughandonna lmao. Are you like, trying to be funny? Women supporting Trump .. how disgusting. Hope you aren’t passing that gross rhetoric down to the other women in your family."
972,lolabolola_ishere,39376740935,20/04/24 07:00:51,"@benenwie your a man. Clearly you don’t get it. But considering you have women in your family I’m sure—- it is VERY impt. You’re okay with r*pe, incest, etc? As someone who has worked w/ women who were in those situations for a decade & myself a survivor, maybe once someone close to you is in a position like that, you’ll get it. It is extremely impt. Imagine, a nurse/doctor having to tell you wife to just bleed out, we can’t help you. It’s Fcking dramatic."
973,lolabolola_ishere,39376740935,20/04/24 07:01:39,"Lmao did you graduate high school even, pops???"
974,lolabolola_ishere,39376740935,20/04/24 07:03:04,"Exactly. Idk why MAGA thinks Trump did all these things for work. As a black woman, he said our ppl can’t even get/keep jobs. Biden quadrupled the amount of jobs while being in office. And that’s a fact!????????"
975,lolabolola_ishere,39376740935,20/04/24 07:03:54,@bad_seed_43 quit trying to make up some bullshit narrative like y’all love to do. It’s immature and just weird.
976,lolabolola_ishere,39376740935,20/04/24 07:04:28,@kdepewjr YES! You nailed that one!????????????
977,lolabolola_ishere,39376740935,20/04/24 07:05:26,@murphyg5150 who cares. I’ll scream this shit from the roof tops. How can you be that… empty? Don’t you get it? Ugh.
978,lolabolola_ishere,39376740935,20/04/24 07:06:24,@margotkoerner you seem… uneducated.
979,dianabouwmans,1626377489,20/04/24 09:30:59,??
980,f4irypr1nc3ss_,7581180753,20/04/24 10:19:07,@cowcrazed what do u think trumps going to do abt the conflict in the middle east? secondly life doesn’t make sense for all of the women dying and babies dying bcs they cant get proper treatment. Hes not a politician and has had no political experience prior to being president in 2016 hes a businessman who has manipulated you bcs he wants money x
981,sonia_saville,4663652010,20/04/24 10:21:41,@pbh19897 bless you for you wisdom and compassion ????
982,deland.tammy,45796082715,20/04/24 11:57:30,The strangest most evil part is that he is pro choice. You can watch video after video of him saying he was pro choice and he would be pro choice til the day he died. He said he believes he feels that way bc of where he grew up in New York. So wtf is going on his head? He’s just sacrificing women to get votes? He’s disgusting.
983,benenwie,4364316968,20/04/24 12:32:30,@lolabolola_isherethese cases you’ve mentioned account for less than 5% of abortions and that is a fact. We can always make exceptions for these. That is where the fight should be. The other 95% are people who just want to live carelessly without any accountability taking away an innocent life. If you still support that then you are just as eviil
984,tim.kingsman,65716370172,20/04/24 12:38:20,@tee2644 not all women want to intentionally kill their own offspring. Pretty crazy mothers killing their own healthy children and are happy about it like you. Wild times.
985,jgalgocivandy,48529694022,20/04/24 13:24:17,@pilgram01 you completely missed the point there was STILL war going on when Trump was president.  How many were killed or injured during that time?
986,jgalgocivandy,48529694022,20/04/24 13:27:14,@redphoenix298667 that's what ya'll follow.  Not people who follow actual scientists and doctors.  Ya'll follow a deranged orange narcissist who lies every time he opens his mouth or gets on social media.
987,nnuttsa,1275937067,20/04/24 14:56:24,"@nicole__simon as you say about guns, abortion doesnt kill fetus, people kill fetus??"
988,rivercwolf,7678230099,20/04/24 15:15:22,Do you want to check my genitalia at the bathroom door like you right wingers want to make laws to be able to check children’s genitalia at the school bathrooms?
989,brian.skillin.5,45737530574,20/04/24 18:12:32,Good on him
990,brian.skillin.5,45737530574,20/04/24 18:13:00,@rbgsurvivorkitty also protect children from monstrous woman
991,mrsalazar22,48396669997,20/04/24 20:23:11,"Wtf did y'all just did Ms Harris??? Passing billions of dollars for wars and leaving us with no help?? Israel is the new Nazis, and y'all are funding them to murder children!!"
992,bstrong2016,256636303,20/04/24 22:31:51,@tinkerchoy lies. Stop listening to sound bites on CNN and actually listen to what he said. What you are saying is a lie. Rather malicious or from being misinformed I don't know. But it's a blatant lie perpetrated by liberals in the media. They always take a little piece of something and liberals eat it up.
993,rosen.greg,7389993589,20/04/24 22:34:44,Lies? Did you forget that you were in the United States of America? Do you know where Russia is?
994,rode,,,
995,rosen.greg,7389993589,20/04/24 22:35:37,"The only ones that lie is, they do nothing Republican party that are so loyal to Putin and a Fox News who is sued for nearly $1 billion….. Love someone who thinks that military men and women are suckers and losers?"
996,bstrong2016,256636303,20/04/24 22:38:37,@rosen.greg you should read something other than liberal propaganda. Look how much money liberal mediahad paid out for blatantly lieing about people. Only uneducated cultists follow CNN and liberal media without actually looking into it.
997,rbgsurvivorkitty,16941256896,20/04/24 23:13:08,"@brian.skillin.5  This is a fake account 0 posts, 17 followers, no ID photo. Typical of most of the negative commentators on this and every pro Vice President Harris ig account."
998,tee022013,315605705,21/04/24 01:30:31,@gazthemainman ????????#BidenHarris2024
999,tee022013,315605705,21/04/24 01:30:45,@boricua100574 more like TRUMP
1000,tee022013,315605705,21/04/24 01:31:06,@tombonus Trump sure is a clown
1001,gazthemainman,7411747889,21/04/24 06:16:02,"@tee022013 you obviously support pedophilia then. Do you know how many children have gone missing at the border thanks to your administration? I bet you couldn't care less how many of them have been sold to the sex trade - as this is what you support. Also, how about the hundreds of thousands of innocent people killed in Ukraine, Israel & Palestine thanks to your vote? I bet you love the idea of all those innocent people being killed as that's what you voted for. How much money has been embezzled through Ukraine by this administration? Well done ??????"
1002,gazthemainman,7411747889,21/04/24 06:17:08,Tell me you get your education from MSM without telling me! ???????? what a clown ??
1003,digiallonardolewie,8415442971,21/04/24 10:12:08,"You’re one intelligent woman , not bad on the eyes either!"
1004,beezysart,12426165981,21/04/24 12:29:18,Proof?
